T(K)	FeO	Fe2O3	Na2O	MgO	Al2O3	SiO2	K2O	CaO	TiO2	Cr2O3	MnO	P2O5	Na-Mg	Na-Al	Na-Si	Na-K	Na-Ca	Na-Ti	Mg-Al	Mg-Si	Mg-K	Mg-Ca	Mg-Ti	Al-Si	Al-K	Al-Ca	Al-Ti	Si-K	Si-Ca	Si-Ti	K-Ca	K-Ti	Ca-Ti	LNGAMMA
1724.15	0.021968043	0.016505193	0	0.224807499	0.074453599	0.54038298	0	0.121882686	0	0	0	0	0.121482146	0.040233458	0.292013765	0	0.065863329	0	0	0	0	0	0	0.065863329	0	0.014855389	0	0	0	0	0	0	0	-0.249989171
1724.15	0.04480066	0.036280203	0	0.214608414	0.070712308	0.517545814	0	0.116052601	0	0	0	0	0.111069687	0.036596859	0.26785367	0	0.060062538	0	0	0	0	0	0	0.060062538	0	0.013468206	0	0	0	0	0	0	0	-0.32495221
1671.15	0.029859814	0.017866995	0	0	0.128514752	0.710656134	0	0.113102306	0	0	0	0	0	0.091329797	0.505032141	0	0.080376847	0	0	0	0	0	0	0.080376847	0	0.012792132	0	0	0	0	0	0	0	0.377564141
1671.15	0.024444517	0.017266086	0	0.112195914	0.113635064	0.632276356	0	0.100182064	0	0	0	0	0.070938824	0.071848764	0.39977339	0	0.06334275	0	0	0	0	0	0	0.06334275	0	0.010036446	0	0	0	0	0	0	0	0.211667464
1721.15	0.033030733	0.016495063	0	0	0.127833129	0.70865312	0	0.113987956	0	0	0	0	0	0.090589346	0.502189244	0	0.080777921	0	0	0	0	0	0	0.080777921	0	0.012993254	0	0	0	0	0	0	0	0.180703616
1721.15	0.02777705	0.016370811	0	0.110227039	0.113606708	0.631430493	0	0.100587898	0	0	0	0	0.069600714	0.07173474	0.398704467	0	0.063514266	0	0	0	0	0	0	0.063514266	0	0.010117925	0	0	0	0	0	0	0	0.015036494
1721.15	0.024607367	0.015609789	0	0.207795973	0.100326356	0.562487199	0	0.089173317	0	0	0	0	0.116882575	0.056432291	0.316391848	0	0.050158849	0	0	0	0	0	0	0.050158849	0	0.007951881	0	0	0	0	0	0	0	-0.058526073
1721.15	0.02238592	0.01550988	0	0.299815976	0.08934758	0.494282536	0	0.078658107	0	0	0	0	0.148193801	0.044162949	0.244315226	0	0.038879329	0	0	0	0	0	0	0.038879329	0	0.006187098	0	0	0	0	0	0	0	-0.146718785
1772.15	0.036393082	0.015390739	0	0	0.125384003	0.708453208	0	0.114378969	0	0	0	0	0	0.088828699	0.501905948	0	0.081032147	0	0	0	0	0	0	0.081032147	0	0.013082548	0	0	0	0	0	0	0	-0.024531782
1772.15	0.030475215	0.014944661	0	0.110956867	0.111979067	0.632135235	0	0.099508954	0	0	0	0	0.070139745	0.070785914	0.399594956	0	0.062903116	0	0	0	0	0	0	0.062903116	0	0.009902032	0	0	0	0	0	0	0	-0.172584882
1772.15	0.027639166	0.01454868	0	0.207614731	0.100475394	0.560754665	0	0.088967364	0	0	0	0	0.116420929	0.056342046	0.314445794	0	0.049888864	0	0	0	0	0	0	0.049888864	0	0.007915192	0	0	0	0	0	0	0	-0.243410934
1772.15	0.02478894	0.014275151	0	0.301024968	0.088040023	0.493364929	0	0.078505989	0	0	0	0	0.148515162	0.04343586	0.243408953	0	0.038732101	0	0	0	0	0	0	0.038732101	0	0.00616319	0	0	0	0	0	0	0	-0.333267263
1671.15	0.010195605	0.018898311	0.03329161	0.201986921	0.068280407	0.49503786	0.060880219	0.111429066	0	0	0	0	0.099991173	0.033801387	0.245062483	0.030138014	0.055161606	0	0.004156926	0.030138014	0.003706401	0.006783826	0	0.055161606	0.006783826	0.012416437	0	0	0	0	0	0	0	-0.75311008
1723.15	0.011084802	0.018352217	0.104189009	0.139532871	0.065575485	0.460730512	0.034255808	0.166279296	0	0	0	0	0.064287051	0.030212627	0.212272605	0.015782696	0.076609945	0	0.002246341	0.015782696	0.00117346	0.005696032	0	0.076609945	0.005696032	0.027648804	0	0	0	0	0	0	0	-1.032673906
1723.15	0.010985598	0.018731635	0.1280169	0.091840572	0.043575719	0.546148412	0.05031997	0.110381194	0	0	0	0	0.050158583	0.02379881	0.298278088	0.027482172	0.060284514	0	0.002192729	0.027482172	0.002532099	0.005554378	0	0.060284514	0.005554378	0.012184008	0	0	0	0	0	0	0	-1.062127173
1723.15	0.011310041	0.018165409	0.112766088	0.195725856	0.112667527	0.413331569	0.035444858	0.100588654	0	0	0	0	0.080899675	0.046569046	0.170842986	0.014650479	0.041576466	0	0.003993484	0.014650479	0.001256338	0.00356535	0	0.041576466	0.00356535	0.010118077	0	0	0	0	0	0	0	-1.00232675
1723.15	0.012419056	0.017432351	0.07257869	0.216658944	0.077550924	0.452679418	0.040733795	0.109946822	0	0	0	0	0.098077045	0.035105707	0.204918656	0.01843935	0.049770664	0	0.003158943	0.01843935	0.001659242	0.004478551	0	0.049770664	0.004478551	0.012088304	0	0	0	0	0	0	0	-0.867594156
1772.15	0.014479274	0.017067145	0.060259998	0.218535154	0.080258286	0.466498617	0.032295183	0.110606342	0	0	0	0	0.101946347	0.03744038	0.21762096	0.015065658	0.051597706	0	0.002591956	0.015065658	0.001042979	0.003572052	0	0.051597706	0.003572052	0.012233763	0	0	0	0	0	0	0	-1.049581503
1772.15	0.015788968	0.018397817	0.066741476	0.129581267	0.105890977	0.478866974	0.031828136	0.152904385	0	0	0	0	0.062052189	0.050707692	0.229313578	0.015241443	0.07322086	0	0.003370312	0.015241443	0.00101303	0.004866662	0	0.07322086	0.004866662	0.023379751	0	0	0	0	0	0	0	-1.038065061
1773.15	0.010991502	0.017455991	0.115546367	0.134366602	0.064622448	0.453588845	0.044901065	0.158527181	0	0	0	0	0.060947192	0.029312021	0.20574284	0.020366622	0.071906161	0	0.002901617	0.020366622	0.002016106	0.007118039	0	0.071906161	0.007118039	0.025130867	0	0	0	0	0	0	0	-1.354854489
1773.15	0.010425857	0.017401971	0.141463167	0.088431178	0.042801875	0.535857209	0.061390359	0.102228385	0	0	0	0	0.047386484	0.022935693	0.287142949	0.032896466	0.054779817	0	0.002627622	0.032896466	0.003768776	0.006275837	0	0.054779817	0.006275837	0.010450643	0	0	0	0	0	0	0	-1.404588495
1723.15	0.026763497	0.013871011	0	0.365748805	0.098296374	0.495219091	0	0.000101222	0	0	0	0	0.181125791	0.048678241	0.245241948	0	5.01E-05	0	0	0	0	0	0	5.01E-05	0	1.02E-08	0	0	0	0	0	0	0	0.128739284
1723.15	0.018426204	0.018129985	0	0.302074711	0.081589765	0.41121153	0	0.168567805	0	0	0	0	0.124216604	0.033550652	0.169094922	0	0.069317025	0	0	0	0	0	0	0.069317025	0	0.028415105	0	0	0	0	0	0	0	-0.512291896
1773.15	0.030528845	0.012649774	0	0.365185354	0.098497742	0.493037544	0	0.00010074	0	0	0	0	0.18005009	0.048563085	0.24308602	0	4.97E-05	0	0	0	0	0	0	4.97E-05	0	1.01E-08	0	0	0	0	0	0	0	-0.011261375
1773.15	0.02809941	0.015031137	0	0.34343007	0.092774613	0.465828858	0	0.054835913	0	0	0	0	0.159979637	0.043217092	0.216996525	0	0.025544151	0	0	0	0	0	0	0.025544151	0	0.003006977	0	0	0	0	0	0	0	-0.266669236
1773.15	0.023484676	0.015542112	0	0.32360255	0.087400858	0.438635965	0	0.111333839	0	0	0	0	0.141943717	0.03833716	0.192401509	0	0.048835026	0	0	0	0	0	0	0.048835026	0	0.012395224	0	0	0	0	0	0	0	-0.47949906
1773.15	0.020907076	0.016865001	0	0.302185557	0.081775765	0.409467212	0	0.16879939	0	0	0	0	0.123735077	0.033484494	0.167663397	0	0.069117816	0	0	0	0	0	0	0.069117816	0	0.028493234	0	0	0	0	0	0	0	-0.677446813
1773.15	0.032654615	0.013031097	0	0.291045552	0.078473175	0.584690854	0	0.000104706	0	0	0	0	0.170171672	0.045882548	0.341863395	0	6.12E-05	0	0	0	0	0	0	6.12E-05	0	1.10E-08	0	0	0	0	0	0	0	0.026353679
1773.15	0.030257681	0.0138987	0	0.26010928	0.070138534	0.584230971	0	0.041364833	0	0	0	0	0.151963897	0.040977104	0.341325828	0	0.024166617	0	0	0	0	0	0	0.024166617	0	0.001711049	0	0	0	0	0	0	0	-0.114339157
1773.15	0.026905502	0.014380379	0	0.240544684	0.065054289	0.570752863	0	0.082362283	0	0	0	0	0.137291567	0.037129921	0.32575883	0	0.047008509	0	0	0	0	0	0	0.047008509	0	0.006783546	0	0	0	0	0	0	0	-0.265827839
1773.15	0.026564996	0.015620615	0	0.215528355	0.058354924	0.564440612	0	0.119490497	0	0	0	0	0.121652956	0.032937889	0.318593205	0	0.067445289	0	0	0	0	0	0	0.067445289	0	0.014277979	0	0	0	0	0	0	0	-0.361291053
1826.15	0.032888446	0.011674361	0	0.365058793	0.098212293	0.492166107	0	0	0	0	0	0	0.179669565	0.048336762	0.242227477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.228342022
1826.15	0.031170478	0.01388326	0	0.342257455	0.092548997	0.464958208	0	0.055181603	0	0	0	0	0.159135413	0.043031416	0.216186135	0	0.025657139	0	0	0	0	0	0	0.025657139	0	0.003045009	0	0	0	0	0	0	0	-0.455280644
1826.15	0.026274948	0.014173393	0	0.323467624	0.087013445	0.438159822	0	0.110910769	0	0	0	0	0.141730516	0.038125796	0.191984029	0	0.048596643	0	0	0	0	0	0	0.048596643	0	0.012301199	0	0	0	0	0	0	0	-0.646818856
1826.15	0.023102259	0.015808711	0	0.30128356	0.081254568	0.410904324	0	0.167646579	0	0	0	0	0.123798717	0.033387853	0.168842363	0	0.068886704	0	0	0	0	0	0	0.068886704	0	0.028105375	0	0	0	0	0	0	0	-0.884698994
1826.15	0.034882486	0.011487653	0	0.288128154	0.077326821	0.588070277	0	0.00010461	0	0	0	0	0.169439603	0.045473605	0.345826651	0	6.15E-05	0	0	0	0	0	0	6.15E-05	0	1.09E-08	0	0	0	0	0	0	0	-0.153356215
1826.15	0.032207012	0.013127784	0	0.260752672	0.069914622	0.58262162	0	0.041376291	0	0	0	0	0.151920144	0.04073377	0.339447952	0	0.024106721	0	0	0	0	0	0	0.024106721	0	0.001711997	0	0	0	0	0	0	0	-0.366615007
1826.15	0.029683318	0.013167464	0	0.239830788	0.064836577	0.570257406	0	0.082224446	0	0	0	0	0.136765283	0.036973538	0.325193509	0	0.046889099	0	0	0	0	0	0	0.046889099	0	0.00676086	0	0	0	0	0	0	0	-0.451232056
1826.15	0.028743237	0.014483265	0	0.214527347	0.058140566	0.565268914	0	0.118836671	0	0	0	0	0.12126564	0.032865055	0.319528945	0	0.067174676	0	0	0	0	0	0	0.067174676	0	0.014122154	0	0	0	0	0	0	0	-0.578659666
1773.15	0.020373318	0.016883566	0.018764544	0.195149296	0.091834277	0.426948132	0	0.230046867	0	0	0	0	0.083318627	0.039208473	0.182284707	0	0.09821808	0	0	0	0	0	0	0.09821808	0	0.052921561	0	0	0	0	0	0	0	-0.704408556
1773.15	0.014177349	0.017425631	0.095542073	0.179484556	0.085244684	0.395503528	0	0.21262218	0	0	0	0	0.070986775	0.033714573	0.156423041	0	0.084092822	0	0	0	0	0	0	0.084092822	0	0.045208191	0	0	0	0	0	0	0	-1.09859056
1773.15	0.012681776	0.017538672	0.12345608	0.173202849	0.083149106	0.383602	0	0.206369517	0	0	0	0	0.066440959	0.031896163	0.147150494	0	0.07916376	0	0	0	0	0	0	0.07916376	0	0.042588378	0	0	0	0	0	0	0	-1.216536263
1773.15	0.025383646	0.017175707	0.027445808	0.108884116	0.051589879	0.641494975	0	0.128025871	0	0	0	0	0.069848613	0.033094648	0.411515803	0	0.082127953	0	0	0	0	0	0	0.082127953	0	0.016390624	0	0	0	0	0	0	0	-0.501684844
1773.15	0.01748506	0.017259036	0.12819711	0.098006943	0.046456942	0.575912612	0	0.116682298	0	0	0	0	0.056443434	0.026755139	0.331675337	0	0.067198807	0	0	0	0	0	0	0.067198807	0	0.013614759	0	0	0	0	0	0	0	-0.87928298
1773.15	0.013901709	0.016711576	0.195165811	0.090238827	0.043003319	0.534896154	0	0.106082603	0	0	0	0	0.048268401	0.02300231	0.286113896	0	0.056743176	0	0	0	0	0	0	0.056743176	0	0.011253519	0	0	0	0	0	0	0	-1.076383874
1773.15	0.021111919	0.019043855	0.024635943	0.173270979	0.171780771	0.385072779	0	0.205083754	0	0	0	0	0.066721937	0.066148099	0.148281045	0	0.078972171	0	0	0	0	0	0	0.078972171	0	0.042059346	0	0	0	0	0	0	0	-0.789200679
1773.15	0.01447761	0.018914997	0.111445168	0.157626865	0.156755458	0.353242813	0	0.187537089	0	0	0	0	0.055680557	0.055372739	0.124780485	0	0.066246129	0	0	0	0	0	0	0.066246129	0	0.03517016	0	0	0	0	0	0	0	-1.159645715
1773.15	0.012863333	0.019213407	0.13537849	0.153929625	0.152492843	0.343073689	0	0.183048613	0	0	0	0	0.052809204	0.052316282	0.117699556	0	0.062799163	0	0	0	0	0	0	0.062799163	0	0.033506795	0	0	0	0	0	0	0	-1.293521401
1773.15	0.017611213	0.01751033	0.04061035	0.190463883	0.090160659	0.417882512	0	0.225761051	0	0	0	0	0.079591526	0.037676563	0.174625794	0	0.094341595	0	0	0	0	0	0	0.094341595	0	0.050968052	0	0	0	0	0	0	0	-0.886549134
1773.15	0.016624705	0.01693336	0.062662835	0.185049116	0.088264509	0.409646095	0	0.22081938	0	0	0	0	0.075804648	0.036157211	0.167809923	0	0.090457797	0	0	0	0	0	0	0.090457797	0	0.048761199	0	0	0	0	0	0	0	-0.910689778
1773.15	0.015844263	0.016829872	0.067079836	0.185642822	0.088154585	0.407385121	0	0.219063501	0	0	0	0	0.075628123	0.035912866	0.165962636	0	0.089243211	0	0	0	0	0	0	0.089243211	0	0.047988818	0	0	0	0	0	0	0	-0.952641876
1773.15	0.02371802	0.016955676	0.042777657	0.106755515	0.050660323	0.632855668	0	0.12627714	0	0	0	0	0.067560833	0.032060673	0.400506297	0	0.079915204	0	0	0	0	0	0	0.079915204	0	0.015945916	0	0	0	0	0	0	0	-0.556661506
1773.15	0.018384205	0.017087871	0.11210759	0.098780283	0.046985225	0.589411473	0	0.117243353	0	0	0	0	0.058222232	0.02769363	0.347405885	0	0.069104577	0	0	0	0	0	0	0.069104577	0	0.013746004	0	0	0	0	0	0	0	-0.819170989
1773.15	0.016013617	0.017125033	0.154726281	0.094780374	0.045070341	0.560656993	0	0.111627361	0	0	0	0	0.05313928	0.025269002	0.314336264	0	0.062584661	0	0	0	0	0	0	0.062584661	0	0.012460668	0	0	0	0	0	0	0	-0.959395806
1773.15	0.020543126	0.019011378	0.03433854	0.170773507	0.17070276	0.381578691	0	0.203051998	0	0	0	0	0.065163531	0.065136536	0.145602297	0	0.077480316	0	0	0	0	0	0	0.077480316	0	0.041230114	0	0	0	0	0	0	0	-0.814805229
1773.15	0.017347367	0.0188089	0.071629961	0.164853296	0.163324024	0.368052628	0	0.195983823	0	0	0	0	0.060674689	0.060111836	0.135462737	0	0.072132361	0	0	0	0	0	0	0.072132361	0	0.038409659	0	0	0	0	0	0	0	-0.973183366
1773.15	0.016766756	0.018707404	0.077024941	0.164278223	0.162350596	0.366574607	0	0.194297473	0	0	0	0	0.060220225	0.059513606	0.134376943	0	0.07122452	0	0	0	0	0	0	0.07122452	0	0.037751508	0	0	0	0	0	0	0	-1.001815178
1774.15	0.026127168	0.018842505	0	0.112882938	0.053362983	0.647803377	0.009930256	0.131050772	0	0	0	0	0.073125948	0.034568721	0.419649216	0.006432853	0.084895133	0	0.000529908	0.006432853	9.86E-05	0.001301368	0	0.084895133	0.001301368	0.017174305	0	0	0	0	0	0	0	-0.572577847
1774.15	0.015679138	0.019638314	0	0.102047458	0.048308872	0.607936422	0.08739901	0.118990786	0	0	0	0	0.062038367	0.029368723	0.369586693	0.053133041	0.072338833	0	0.004222148	0.053133041	0.007638587	0.010399677	0	0.072338833	0.010399677	0.014158807	0	0	0	0	0	0	0	-1.124589716
1774.15	0.013018866	0.019972863	0	0.097586508	0.046425079	0.58727143	0.122556963	0.11316829	0	0	0	0	0.057309768	0.027264122	0.344887733	0.071974203	0.066460504	0	0.005689717	0.071974203	0.015020209	0.013869562	0	0.066460504	0.013869562	0.012807062	0	0	0	0	0	0	0	-1.327413265
1774.15	0.025945296	0.014765969	0	0.279609933	0.076062375	0.570529245	0.032980537	0.000106646	0	0	0	0	0.159525644	0.043395809	0.325503619	0.018816361	6.08E-05	0	0.002508578	0.018816361	0.001087716	3.52E-06	0	6.08E-05	3.52E-06	1.14E-08	0	0	0	0	0	0	0	-0.335773096
1774.15	0.017277427	0.016735392	0	0.26292805	0.072297617	0.536280408	0.094261446	0.00021966	0	0	0	0	0.141003162	0.038771796	0.287596676	0.050550567	0.0001178	0	0.006814878	0.050550567	0.00888522	2.07E-05	0	0.0001178	2.07E-05	4.83E-08	0	0	0	0	0	0	0	-0.867563192
1774.15	0.013739696	0.017536756	0	0.258080225	0.069051537	0.515394245	0.126086854	0.000110687	0	0	0	0	0.133013063	0.035588765	0.265631228	0.064984439	5.70E-05	0	0.008706491	0.064984439	0.015897895	1.40E-05	0	5.70E-05	1.40E-05	1.23E-08	0	0	0	0	0	0	0	-1.14344813
1774.15	0.024260337	0.018402091	0	0.110034818	0.052355744	0.651893929	0.013819249	0.129233831	0	0	0	0	0.07173103	0.034130392	0.424965695	0.009008685	0.08424675	0	0.000723517	0.009008685	0.000190972	0.001785915	0	0.08424675	0.001785915	0.016701383	0	0	0	0	0	0	0	-0.623059833
1774.15	0.017376032	0.01959827	0	0.103002863	0.04864873	0.613016471	0.076935411	0.121422222	0	0	0	0	0.063142452	0.029822473	0.375789194	0.047162674	0.074433822	0	0.00374281	0.047162674	0.005919057	0.009341669	0	0.074433822	0.009341669	0.014743356	0	0	0	0	0	0	0	-1.019787793
1774.15	0.015264318	0.019860422	0	0.101681889	0.047715546	0.602598209	0.094659339	0.118220276	0	0	0	0	0.061273324	0.028753303	0.363124602	0.057041548	0.071239326	0	0.004516722	0.057041548	0.008960391	0.011190653	0	0.071239326	0.011190653	0.013976034	0	0	0	0	0	0	0	-1.162649278
1774.15	0.027351701	0.013671343	0	0.278300338	0.075818783	0.578888925	0.025862606	0.000106304	0	0	0	0	0.161104984	0.043890654	0.335112388	0.014971576	6.15E-05	0	0.001960871	0.014971576	0.000668874	2.75E-06	0	6.15E-05	2.75E-06	1.13E-08	0	0	0	0	0	0	0	-0.205961485
1774.15	0.018150802	0.016429963	0	0.2644439	0.072679466	0.541630139	0.086447117	0.000218614	0	0	0	0	0.143230786	0.039365389	0.293363207	0.046822364	0.000118408	0	0.00628293	0.046822364	0.007473104	1.89E-05	0	0.000118408	1.89E-05	4.78E-08	0	0	0	0	0	0	0	-0.799830226
1774.15	0.016258438	0.016867508	0	0.262168846	0.071270782	0.531162938	0.102161706	0.000109781	0	0	0	0	0.139254375	0.037856398	0.282134067	0.054264512	5.83E-05	0	0.007281145	0.054264512	0.010437014	1.12E-05	0	5.83E-05	1.12E-05	1.21E-08	0	0	0	0	0	0	0	-0.936215396
1774.15	0.022956898	0.0178162	0	0.10527725	0.050042975	0.657551424	0.022984728	0.123370524	0	0	0	0	0.069225206	0.03290583	0.432373875	0.015113641	0.081122464	0	0.001150224	0.015113641	0.000528298	0.002835638	0	0.081122464	0.002835638	0.015220286	0	0	0	0	0	0	0	-0.645928024
1774.15	0.017889772	0.019397003	0	0.104066399	0.049424736	0.61598645	0.07170773	0.121527912	0	0	0	0	0.064103492	0.030444968	0.379439306	0.04417099	0.074859547	0	0.003544136	0.04417099	0.005141998	0.008714491	0	0.074859547	0.008714491	0.014769033	0	0	0	0	0	0	0	-0.980327721
1774.15	0.016506438	0.019924472	0	0.103590235	0.048032979	0.606372957	0.084621755	0.120951164	0	0	0	0	0.062814317	0.0291259	0.367688163	0.051312344	0.073341515	0	0.004064635	0.051312344	0.007160841	0.0102351	0	0.073341515	0.0102351	0.014629184	0	0	0	0	0	0	0	-1.087636545
1774.15	0.028164856	0.013570936	0	0.28328336	0.077941862	0.57715663	0.019776742	0.000105615	0	0	0	0	0.163498869	0.044984663	0.333109776	0.011414278	6.10E-05	0	0.001541436	0.011414278	0.00039112	2.09E-06	0	6.10E-05	2.09E-06	1.12E-08	0	0	0	0	0	0	0	-0.169293765
1774.15	0.018636864	0.016274631	0	0.265749939	0.072791752	0.543415727	0.083022204	0.000108883	0	0	0	0	0.144412696	0.039556183	0.295300652	0.045115571	5.92E-05	0	0.006043332	0.045115571	0.006892686	9.04E-06	0	5.92E-05	9.04E-06	1.19E-08	0	0	0	0	0	0	0	-0.763904278
1774.15	0.017399448	0.016532638	0	0.264381255	0.071862153	0.533553757	0.096270749	0	0	0	0	0	0.141061612	0.038342322	0.284679612	0.05136562	0	0	0.006918223	0.05136562	0.009268057	0	0	0	0	0	0	0	0	0	0	0	0	-0.84833634
1723.15	0.017947064	0.019459122	0	0.19526018	0.093201495	0.43883855	0	0.23529359	0	0	0	0	0.085687694	0.040900409	0.192579273	0	0.103255898	0	0	0	0	0	0	0.103255898	0	0.055363073	0	0	0	0	0	0	0	-0.609387902
1723.15	0.019225278	0.019720606	0	0.181480379	0.151035731	0.409920888	0	0.218617119	0	0	0	0	0.074392598	0.061912701	0.168035134	0	0.089615724	0	0	0	0	0	0	0.089615724	0	0.047793445	0	0	0	0	0	0	0	-0.553936597
1723.15	0.020681877	0.020935592	0	0.156398769	0.207023115	0.387741117	0	0.20721953	0	0	0	0	0.060642233	0.080271374	0.150343174	0	0.080347532	0	0	0	0	0	0	0.080347532	0	0.042939934	0	0	0	0	0	0	0	-0.54069137
1723.15	0.024119643	0.019640938	0	0.114936466	0.055268362	0.648585884	0	0.137448707	0	0	0	0	0.074546169	0.03584628	0.420663648	0	0.089147291	0	0	0	0	0	0	0.089147291	0	0.018892147	0	0	0	0	0	0	0	-0.323087999
1723.15	0.026728269	0.017917189	0	0.100726091	0.106956623	0.624426536	0	0.123245291	0	0	0	0	0.062896044	0.066786554	0.389908499	0	0.07695763	0	0	0	0	0	0	0.07695763	0	0.015189402	0	0	0	0	0	0	0	-0.128537274
1723.15	0.032701264	0.016624774	0	0.09332477	0.164627382	0.578227266	0	0.114494543	0	0	0	0	0.053962927	0.095192041	0.334346771	0	0.066203867	0	0	0	0	0	0	0.066203867	0	0.013109	0	0	0	0	0	0	0	0.148021213
1774.15	0.020245173	0.018398636	0	0.192613806	0.093592744	0.440467539	0	0.234682103	0	0	0	0	0.084840129	0.041224565	0.194011653	0	0.103369848	0	0	0	0	0	0	0.103369848	0	0.055075689	0	0	0	0	0	0	0	-0.803798485
1774.15	0.021883494	0.018607638	0	0.180159775	0.150679848	0.410452638	0	0.218216606	0	0	0	0	0.073947055	0.061846941	0.168471368	0	0.089567581	0	0	0	0	0	0	0.089567581	0	0.047618487	0	0	0	0	0	0	0	-0.737277803
1774.15	0.023799135	0.020022374	0	0.164023508	0.211767381	0.378413675	0	0.201973926	0	0	0	0	0.062068739	0.080135673	0.14319691	0	0.076429696	0	0	0	0	0	0	0.076429696	0	0.040793467	0	0	0	0	0	0	0	-0.726639405
1774.15	0.025440293	0.01751162	0	0.108168	0.052749332	0.665170188	0	0.130960567	0	0	0	0	0.071950129	0.035087283	0.442451379	0	0.087111065	0	0	0	0	0	0	0.087111065	0	0.01715067	0	0	0	0	0	0	0	-0.525968709
1774.15	0.029516818	0.016333807	0	0.099720828	0.107631855	0.624791352	0	0.122005339	0	0	0	0	0.062304711	0.067247452	0.390364234	0	0.076227881	0	0	0	0	0	0	0.076227881	0	0.014885303	0	0	0	0	0	0	0	-0.307715143
1774.15	0.035444868	0.014989736	0	0.092860254	0.164303074	0.578429647	0	0.11397242	0	0	0	0	0.053713124	0.095037769	0.334580857	0	0.065925027	0	0	0	0	0	0	0.065925027	0	0.012989713	0	0	0	0	0	0	0	-0.03882557
1824.15	0.023406627	0.01811257	0	0.193047221	0.093243245	0.438220627	0	0.233969709	0	0	0	0	0.084597274	0.040861114	0.192037318	0	0.102530353	0	0	0	0	0	0	0.102530353	0	0.054741825	0	0	0	0	0	0	0	-0.993876529
1824.15	0.023233907	0.017456272	0	0.178886038	0.150507704	0.411116789	0	0.218799291	0	0	0	0	0.073543053	0.061876244	0.169017014	0	0.089952062	0	0	0	0	0	0	0.089952062	0	0.04787313	0	0	0	0	0	0	0	-0.964375864
1824.15	0.025828591	0.018708518	0	0.165021096	0.212876488	0.3759865	0	0.201578807	0	0	0	0	0.062045704	0.080038686	0.141365848	0	0.07579091	0	0	0	0	0	0	0.07579091	0	0.040634015	0	0	0	0	0	0	0	-0.927786417
1824.15	0.029929277	0.016292749	0	0.108872181	0.052576174	0.660533741	0	0.131795878	0	0	0	0	0.071913749	0.034728337	0.436304823	0	0.087055624	0	0	0	0	0	0	0.087055624	0	0.017370153	0	0	0	0	0	0	0	-0.642172598
1824.15	0.033055788	0.014871689	0	0.101440154	0.106385952	0.62170518	0	0.122541236	0	0	0	0	0.063065869	0.066140697	0.386517331	0	0.076184521	0	0	0	0	0	0	0.076184521	0	0.015016355	0	0	0	0	0	0	0	-0.451552238
1824.15	0.037676876	0.013899575	0	0.093982986	0.165312787	0.575040931	0	0.114086846	0	0	0	0	0.054044064	0.095061619	0.330672073	0	0.065604606	0	0	0	0	0	0	0.065604606	0	0.013015808	0	0	0	0	0	0	0	-0.253101299
1672.15	0.015574977	0.021231605	0	0.191372589	0.093965397	0.441686398	0	0.236169036	0	0	0	0	0.084526669	0.041503238	0.195086874	0	0.104312651	0	0	0	0	0	0	0.104312651	0	0.055775813	0	0	0	0	0	0	0	-0.453508488
1672.15	0.007567345	0.008987942	0	0.198686779	0.096873721	0.446150826	0	0.241733387	0	0	0	0	0.088644271	0.04322029	0.199050559	0	0.10784955	0	0	0	0	0	0	0.10784955	0	0.05843503	0	0	0	0	0	0	0	-0.315724786
1672.15	0.027275254	0.046016423	0	0.188825839	0.091748415	0.419744143	0	0.226389927	0	0	0	0	0.07925854	0.03851086	0.176185145	0	0.095025846	0	0	0	0	0	0	0.095025846	0	0.051252399	0	0	0	0	0	0	0	-0.666701708
1723.15	0.018058417	0.019823589	0	0.19412811	0.093787118	0.438821543	0	0.235381223	0	0	0	0	0.085187597	0.041155808	0.192564346	0	0.103290351	0	0	0	0	0	0	0.103290351	0	0.05540432	0	0	0	0	0	0	0	-0.621759193
1723.15	0.009176014	0.008710625	0	0.19714122	0.096941524	0.447354829	0	0.240675788	0	0	0	0	0.088192077	0.043367259	0.200126343	0	0.107667476	0	0	0	0	0	0	0.107667476	0	0.057924835	0	0	0	0	0	0	0	-0.476449102
1723.15	0.034572112	0.045261786	0	0.187882486	0.090507695	0.416913946	0	0.224861975	0	0	0	0	0.078330829	0.03773392	0.173817238	0	0.093748093	0	0	0	0	0	0	0.093748093	0	0.050562908	0	0	0	0	0	0	0	-0.797914235
1723.15	0.015484158	0.017763991	0	0.301441673	0.075261413	0.400245411	0	0.189803354	0	0	0	0	0.120650646	0.030123035	0.160196389	0	0.075967921	0	0	0	0	0	0	0.075967921	0	0.036025313	0	0	0	0	0	0	0	-0.665854513
1723.15	0.01436747	0.016870719	0	0.387751244	0.05964251	0.371781743	0	0.149586314	0	0	0	0	0.144158834	0.022173996	0.138221665	0	0.055613461	0	0	0	0	0	0	0.055613461	0	0.022376065	0	0	0	0	0	0	0	-0.689111375
1774.15	0.021205663	0.019271521	0	0.193641256	0.093188911	0.438303601	0	0.234389048	0	0	0	0	0.08487366	0.040845035	0.192110047	0	0.102733564	0	0	0	0	0	0	0.102733564	0	0.054938226	0	0	0	0	0	0	0	-0.803798485
